PC1,PC2,Cluster
-0.6147427309243843,-2.67180507429627,1
1.1904309920663696,2.539028726293665,0
2.389855846412732,1.6470095620091514,0
-3.417486353526312,0.1446150687265216,2
0.1381436128929979,0.6605196723851723,0
2.9441370530232613,2.5919802692505014,0
2.9550129790018507,2.986490846586975,0
1.017446285518323,4.891667285230001,0
1.429417630198351,0.0193053595396383,0
2.4016718898476928,2.56321469742709,0
3.41258707776866,1.1875684040118455,0
1.2772366041128502,1.2469572720803608,0
0.2790728380077324,-0.986047992941913,1
1.9189595929652372,3.168042636956595,0
3.806297371615009,2.152458200279699,0
-2.241367725270409,2.088411768050032,2
3.4938253946181503,0.3989037007081308,0
4.47108640685358,3.670638846041108,0
0.1302604616666491,3.79094607419075,0
-0.6148638440817004,-3.9770320477996894,1
-1.0405268284635238,0.4207427942709915,2
-0.5780822973920459,-3.42934461463779,1
1.6875860454472154,0.4312246684479544,0
1.753643816961116,1.8537707622987905,0
1.9547234306117105,2.362028310745322,0
0.8835200978240454,0.6042655931766077,0
1.2089536924143012,0.0486555915301863,0
3.043993921617316,1.7545094873450238,0
-2.700813826463853,-1.1115166041679805,2
-4.479852935922479,2.346862716769074,2
-3.1092718732179447,-0.1318527326443774,2
-0.218720054790003,2.423624033430436,0
1.5678241253516578,-0.9379322655081292,1
-3.4010774516369984,0.9182508738554028,2
4.0594012495674985,0.8991274685340106,0
-0.5883421933308286,2.728853827489663,0
-0.0895836140327065,0.4901390547343801,0
-4.097776011141325,1.277624484094816,2
2.250086225903402,-1.2283798777533432,1
3.7578682225958495,0.3583022082473545,0
-1.7208689039314913,1.4526522705711338,2
-3.271087610169674,0.9851002541157328,2
1.4282355365948916,1.2989570377447113,0
0.9961011340395138,-0.0644507811323779,0
-1.2473762042002658,2.246077645572196,2
3.0370197945438338,2.0723948071835148,0
-3.290501104936636,1.1018628854110046,2
1.9230660318525556,-0.293114547993888,0
-4.242346411335339,2.178437660429431,2
3.745273993877318,-0.0384493465964922,0
3.4873212868111625,0.221613736254964,0
3.2337550235213643,-0.415031759126753,0
-3.452149630794344,-0.1335301591009837,2
1.3836246546347708,-1.431212802433713,1
2.727038336128917,-0.1123911858282357,0
1.7003060161614112,3.3548199127590643,0
3.737148871477681,0.0961104557550824,0
-3.5770999096212925,-0.3659940871808849,2
